benchmark,droplet_indirect_degree,droplet_prefetch_degree,droplet_stride_table_size,ecg_build_s,ecg_mode,ecg_pfx_candidates,ecg_pfx_dedup_skips,ecg_pfx_delivery,ecg_pfx_encoded,ecg_pfx_hint_filter,ecg_pfx_no_candidate,ecg_pfx_table_miss,ecg_prefetch_lookahead,ecg_prefetch_mode,ecg_prefetch_window,ecg_runtime_duplicate,ecg_runtime_issued,ecg_runtime_no_target,ecg_vertices,final_graph,final_graph_path,final_job_id,final_kind,final_output_csv,final_output_detail,final_output_status,final_stage,json_path,l1_hit_rate,l1_hits,l1_l2_policy,l1_miss_rate,l1_misses,l1_policy,l1d_size,l2_hit_rate,l2_hits,l2_miss_rate,l2_misses,l2_policy,l2_size,l3_hit_rate,l3_hits,l3_miss_rate,l3_misses,l3_policy,l3_size,l3_ways,log_path,memory_accesses,options,pipeline_run_dir,pipeline_run_name,pipeline_source_csv,policy,policy_label,popt_charged_total_memory_traffic,popt_effective_l3_size,popt_effective_l3_ways,popt_estimated_vertices,popt_matrix_active_columns,popt_matrix_column_bytes,popt_matrix_stream_bytes,popt_matrix_stream_cache_lines,popt_overhead_charged,popt_requested_l3_size,popt_reserved_bytes,popt_reserved_ways,prefetch_cache_hits,prefetch_evicted_before_use,prefetch_fills,prefetch_pending,prefetch_requests,prefetch_useful,prefetcher,prefetcher_level,section,simulator,status,timing_caveat,timing_model,timing_valid_for_speedup,total_accesses,total_memory_traffic
bfs,16,1,64,0.127829,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_ECG_DBG_ONLY_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_ECG_DBG_ONLY_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.124705,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_ECG_DBG_PRIMARY_CHARGED_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,768160,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.166402,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_ECG_DBG_PRIMARY_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_ECG_DBG_PRIMARY_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.170453,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_ECG_POPT_PRIMARY_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_ECG_POPT_PRIMARY_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
sssp,16,1,64,0.107198,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_LRU_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_LRU_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.076467,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_SRRIP_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_SRRIP_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.085276,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_GRASP_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_GRASP_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.128717,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_POPT_CHARGED_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_POPT_CHARGED_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,768161,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.139799,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_POPT_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_POPT_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.131356,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_ECG_DBG_ONLY_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_ECG_DBG_ONLY_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.152626,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_ECG_DBG_PRIMARY_CHARGED_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,768161,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.131627,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_ECG_DBG_PRIMARY_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_ECG_DBG_PRIMARY_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
sssp,16,1,64,0.117399,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/cache_sim/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.json,0.0,0,LRU,1.0,1,LRU,1kB,0.0,0,1.0,1,LRU,2kB,0.0,0,1.0,1,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/sssp/logs/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.log,1,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,1,1
pr,16,1,64,0.104049,,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_LRU_L34kB.json,0.433806,70428324,LRU,0.566194,91921396,LRU,1kB,0.040036,3680202,0.959964,88241194,LRU,2kB,0.05349,4720052,0.94651,83521142,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_LRU_L34kB.log,83521142,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,83521142
pr,16,1,64,0.070946,,0,0,explicit-hint,0,16,0,0,,,,0,0,66075788,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/cache_sim/cache_sim_pr_SRRIP_L34kB.json,0.428243,69525178,LRU,0.5717570000000001,92824542,LRU,1kB,0.038735,3595592,0.961265,89228950,LRU,2kB,0.059473,5306695,0.940527,83922255,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/pr/logs/cache_sim_pr_SRRIP_L34kB.log,83922255,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,162349720,83922255
